#BinStart,RateHitEvents,RateTrackEvents,Pressure
5.456381180000e+08,3.216393e+01,3.216393e+01,1.012144e+03
5.456381790000e+08,3.114754e+01,3.114754e+01,1.012144e+03
5.456382820000e+08,3.240984e+01,3.240984e+01,1.012148e+03
5.456383430000e+08,3.185246e+01,3.185246e+01,1.012148e+03
5.456384040000e+08,3.121312e+01,3.121312e+01,1.012148e+03
5.456384650000e+08,3.088525e+01,3.088525e+01,1.012148e+03
5.456385260000e+08,3.159016e+01,3.159016e+01,1.012148e+03
5.456385870000e+08,3.149180e+01,3.149180e+01,1.012148e+03
5.456386480000e+08,3.162295e+01,3.162295e+01,1.012148e+03
5.456387090000e+08,3.218033e+01,3.218033e+01,1.012148e+03
5.456387700000e+08,3.019672e+01,3.019672e+01,1.012148e+03
5.456388310000e+08,3.144262e+01,3.144262e+01,1.012148e+03
5.456388920000e+08,3.149180e+01,3.149180e+01,1.012148e+03
5.456389530000e+08,3.252459e+01,3.252459e+01,1.012148e+03
5.456390140000e+08,3.203279e+01,3.203279e+01,1.012148e+03
5.456390750000e+08,3.311475e+01,3.311475e+01,1.012148e+03
5.456391360000e+08,3.244262e+01,3.244262e+01,1.012148e+03
5.456391970000e+08,3.103279e+01,3.103279e+01,1.012148e+03
5.456392580000e+08,3.191803e+01,3.191803e+01,1.012148e+03
5.456393190000e+08,3.219672e+01,3.219672e+01,1.012148e+03
5.456393800000e+08,3.157377e+01,3.157377e+01,1.012148e+03
5.456394410000e+08,3.118033e+01,3.118033e+01,1.012148e+03
5.456395020000e+08,3.306557e+01,3.306557e+01,1.012148e+03
5.456395630000e+08,3.049180e+01,3.049180e+01,1.012148e+03
5.456396240000e+08,3.122951e+01,3.122951e+01,1.012148e+03
5.456396850000e+08,3.218033e+01,3.218033e+01,1.012148e+03
5.456397460000e+08,3.244262e+01,3.244262e+01,1.012148e+03
5.456398070000e+08,3.185246e+01,3.185246e+01,1.012148e+03
5.456398680000e+08,3.265574e+01,3.265574e+01,1.012148e+03
5.456399290000e+08,3.116393e+01,3.116393e+01,1.012148e+03
5.456399900000e+08,3.144262e+01,3.144262e+01,1.012148e+03
5.456400510000e+08,3.142623e+01,3.142623e+01,1.012148e+03
5.456401120000e+08,3.119672e+01,3.119672e+01,1.012148e+03
5.456401730000e+08,3.168852e+01,3.168852e+01,1.012148e+03
5.456402900000e+08,3.109836e+01,3.109836e+01,1.012200e+03
5.456403510000e+08,3.219672e+01,3.219672e+01,1.012200e+03
5.456404120000e+08,3.178688e+01,3.178688e+01,1.012200e+03
5.456404730000e+08,3.201639e+01,3.201639e+01,1.012200e+03
5.456405340000e+08,3.213115e+01,3.213115e+01,1.012200e+03
5.456405950000e+08,3.067213e+01,3.067213e+01,1.012200e+03
5.456406560000e+08,3.222951e+01,3.222951e+01,1.012200e+03
5.456407170000e+08,3.186885e+01,3.186885e+01,1.012200e+03
5.456407780000e+08,3.318033e+01,3.318033e+01,1.012200e+03
5.456408390000e+08,3.308197e+01,3.308197e+01,1.012200e+03
5.456409000000e+08,3.247541e+01,3.247541e+01,1.012200e+03
5.456409610000e+08,3.268853e+01,3.268853e+01,1.012200e+03
5.456410220000e+08,3.249180e+01,3.249180e+01,1.012200e+03
5.456410830000e+08,3.031148e+01,3.031148e+01,1.012200e+03
5.456411440000e+08,3.203279e+01,3.203279e+01,1.012200e+03
5.456412050000e+08,3.227869e+01,3.227869e+01,1.012200e+03
5.456412660000e+08,3.180328e+01,3.180328e+01,1.012200e+03
5.456413270000e+08,3.181967e+01,3.181967e+01,1.012200e+03
5.456413880000e+08,3.155738e+01,3.155738e+01,1.012200e+03
5.456414490000e+08,3.088525e+01,3.088525e+01,1.012200e+03
5.456415100000e+08,3.204918e+01,3.204918e+01,1.012200e+03
5.456415710000e+08,3.186885e+01,3.186885e+01,1.012200e+03
5.456416320000e+08,3.183607e+01,3.183607e+01,1.012200e+03
